BJD,AIRMASS,SKY,TFLUX,CFLUX1,CFLUX2,CFLUX3,CFLUX4,CFLUX5
   9041.509014, 1.460,   974.0,    120977.0,    309166.4,    301370.1,    211655.7,    277144.6,    123278.1
   9041.510688, 1.457,  1057.0,    120274.8,    313102.9,    303589.3,    214766.2,    277182.7,    124450.0
   9041.512363, 1.455,  1165.0,    122221.1,    315409.2,    307398.1,    218089.8,    283137.7,    126380.8
   9041.514038, 1.452,  1281.0,    116589.8,    299273.2,    291693.5,    204690.9,    267056.9,    120001.4
   9041.515713, 1.450,  1416.0,    116676.7,    302160.5,    293807.2,    206009.7,    270977.6,    120795.2
   9041.519063, 1.445,  1718.0,    122510.0,    317082.0,    307379.3,    216749.8,    281172.4,    127280.0
   9041.520737, 1.443,  1898.0,    123413.6,    318936.5,    306405.1,    218661.7,    283015.4,    127065.7
   9041.524089, 1.438,  2310.0,    120700.2,    311003.4,    301344.9,    212583.6,    277678.1,    124274.8
   9041.529114, 1.432,  3139.0,    120439.8,    310749.8,    298275.3,    213052.7,    275630.2,    124706.2
   9041.532464, 1.428,  3894.0,    122358.3,    310338.1,    303983.7,    213844.7,    278143.4,    125026.1
   9041.534139, 1.426,  4356.0,    107732.4,    277989.9,    270628.2,    190962.8,    248896.8,    111859.2
   9041.535814, 1.424,  4791.0,    120156.1,    309054.7,    296595.7,    212382.9,    276136.6,    123780.1
   9041.540838, 1.419,  6241.0,    113230.9,    290243.0,    285524.5,    202005.4,    257790.1,    116863.4
   9041.542514, 1.417,  6819.0,    121614.6,    307687.4,    300722.6,    212208.8,    277743.0,    123108.2
   9041.544188, 1.416,  7429.0,    122010.8,    312544.6,    303857.6,    213550.9,    279014.8,    124238.1
   9041.545863, 1.414,  8057.0,    120134.4,    308961.0,    297327.9,    209758.0,    273407.0,    123918.8
   9041.549212, 1.411,  9491.0,    119827.5,    306072.0,    294346.2,    210353.2,    270382.4,    120817.2
   9041.550887, 1.410, 10315.0,    119749.1,    308558.4,    298755.2,    212812.1,    275641.0,    123375.1
   9041.552561, 1.408, 11153.0,    124330.8,    312214.0,    305276.0,    215487.0,    282906.2,    123650.8
   9041.554236, 1.407, 12081.0,    121109.8,    308009.0,    301234.2,    211016.8,    274800.2,    122190.0
   9041.555911, 1.406, 13040.0,    125395.8,    316205.0,    308348.2,    219918.2,    282889.0,    126445.2
   9041.557585, 1.405, 14109.0,    125286.0,    319359.2,    308893.8,    217535.5,    285025.2,    127365.2
   9041.559260, 1.403, 15255.0,    121547.8,    312738.0,    304641.8,    215335.2,    277914.8,    123906.2
   9041.560935, 1.402, 16527.0,    122382.2,    308186.2,    301433.0,    212800.8,    281237.2,    122553.0
   9041.562611, 1.401, 17800.0,    123766.2,    310539.0,    301415.5,    215790.8,    275412.2,    124118.0
   9041.564287, 1.400, 19064.0,    119028.5,    303395.5,    293416.0,    207126.2,    272429.8,    123026.2
   9041.565961, 1.399, 20256.0,    121287.5,    308824.8,    301492.5,    211235.0,    277567.8,    121768.5
   9041.567636, 1.398, 21472.0,    122083.5,    314191.0,    300996.0,    216309.0,    276104.0,    124672.5
   9041.569311, 1.398, 22777.0,    119518.0,    303835.5,    293510.0,    209740.5,    273624.5,    120985.5
   9041.570986, 1.397, 23960.0,    125340.0,    312472.5,    304328.5,    213755.0,    281483.5,    125853.5
   9041.572662, 1.396, 25114.0,    125085.0,    313573.0,    302258.0,    214511.5,    276664.0,    123233.0
   9041.574337, 1.395, 26216.0,    122970.5,    306397.5,    296906.0,    211526.5,    276469.0,    121788.5
   9041.576013, 1.395, 27412.0,    118635.5,    304630.5,    291023.0,    208527.5,    271926.0,    121892.5
   9041.577690, 1.394, 28588.0,    120120.0,    297802.0,    292282.5,    205686.5,    268504.5,    121989.5
   9041.579365, 1.393, 29906.0,    115770.5,    289718.0,    287524.0,    197933.5,    264029.5,    114592.5
   9041.713749, 1.504, 25427.0,    127239.0,    316411.0,    304342.0,    217771.0,    282681.5,    124984.0
   9041.717105, 1.511, 22262.0,    123202.5,    312555.5,    299523.5,    213029.0,    275006.5,    123677.5
   9041.718781, 1.515, 20747.0,    123030.5,    316110.8,    303310.8,    218554.2,    284347.5,    129216.8
   9041.720459, 1.519, 19357.0,    120124.2,    315458.0,    300431.2,    216484.5,    281747.5,    126446.5
   9041.725486, 1.530, 15582.0,    123175.5,    304521.0,    295402.2,    212170.5,    270846.0,    121986.5
   9041.727160, 1.534, 14444.0,    119078.5,    300934.5,    292313.5,    211189.5,    268747.0,    122151.0
   9041.728837, 1.538, 13402.0,    121669.2,    307139.2,    295991.8,    209479.0,    274073.8,    123827.8
   9041.730511, 1.542, 12435.0,    122497.0,    312453.8,    304774.0,    213214.5,    277486.0,    124277.5
   9041.732188, 1.546, 11515.0,    122489.2,    308658.2,    302484.5,    217364.5,    278129.0,    124586.0
   9041.733863, 1.550, 10621.0,    119978.5,    301906.2,    289157.5,    207691.8,    272516.8,    120748.8
   9041.735540, 1.554,  9844.0,    121085.5,    307329.6,    299649.9,    210226.9,    276616.2,    123624.2
   9041.737214, 1.558,  9096.0,    121269.2,    303866.5,    295951.5,    208397.5,    271408.0,    119854.1
   9041.738889, 1.563,  8405.0,    117642.5,    302707.2,    292236.2,    208016.0,    270859.2,    121485.0
   9041.740564, 1.567,  7754.0,    120669.4,    302521.1,    295271.5,    209847.2,    271765.9,    120918.5
   9041.742239, 1.572,  7169.0,    117460.5,    297829.0,    288432.2,    203376.5,    263746.0,    121268.2
   9041.743914, 1.576,  6632.0,    117085.6,    301852.8,    291031.9,    206393.4,    269051.6,    120241.9
   9041.745590, 1.581,  6144.0,    114639.9,    286529.9,    279508.4,    197130.5,    259905.1,    114079.4
   9041.747265, 1.585,  5701.0,    118935.8,    304034.6,    294323.2,    209941.6,    269643.5,    122015.8
   9041.748940, 1.590,  5267.0,    116399.1,    295724.2,    291960.9,    203148.4,    264628.2,    117822.2
   9041.750615, 1.595,  4863.0,    115704.1,    293472.5,    280634.6,    199748.8,    262223.9,    118137.6
   9041.752290, 1.600,  4503.0,    119988.7,    303096.2,    295196.8,    208850.2,    270532.9,    120101.1
   9041.753966, 1.604,  4162.0,    119418.1,    301909.8,    293001.1,    206988.1,    271560.4,    121638.1
   9041.755641, 1.609,  3865.0,    115477.2,    295979.7,    287603.4,    204570.4,    263563.6,    118559.6
   9041.757315, 1.614,  3582.0,    114450.5,    292499.7,    283837.3,    199923.6,    261990.3,    115771.0
   9041.758991, 1.620,  3296.0,    116337.9,    295247.8,    285271.6,    201477.2,    263081.6,    118109.8
   9041.760665, 1.625,  3057.0,    109984.2,    280366.3,    273285.4,    193189.1,    252933.2,    113243.8
   9041.762341, 1.630,  2841.0,    104313.2,    269319.5,    262252.2,    184600.5,    236908.1,    108198.9
   9041.764016, 1.635,  2629.0,    111980.3,    286870.1,    279093.8,    197657.1,    256416.4,    113743.8
   9041.765691, 1.641,  2454.0,    106556.1,    272985.0,    260240.4,    188539.2,    244815.1,    109646.6
   9041.767366, 1.646,  2283.0,    116866.3,    300836.9,    290351.2,    204902.8,    265549.2,    120042.7
   9041.769042, 1.652,  2131.0,    108615.6,    275293.4,    268184.1,    189172.9,    242191.6,    109898.2
   9041.770717, 1.657,  1972.0,    113298.6,    288382.4,    277728.3,    198534.2,    260149.5,    116921.1
   9041.772393, 1.663,  1826.0,    115748.8,    294746.5,    286409.2,    203023.0,    263105.7,    118036.9
   9041.774068, 1.669,  1696.0,    113634.6,    288181.7,    280651.3,    197863.0,    258524.2,    117652.9
   9041.775743, 1.674,  1571.0,    113923.0,    290977.4,    280090.9,    199798.4,    259449.9,    117108.8
   9041.777418, 1.680,  1477.0,    104290.5,    270264.1,    261580.1,    185532.3,    237453.4,    108139.9
   9041.779093, 1.686,  1376.0,    103775.5,    265960.7,    256423.0,    182276.1,    236695.1,    106361.2
   9041.780769, 1.692,  1268.0,    108952.3,    284121.5,    275076.8,    194485.3,    249868.9,    114777.7
   9041.782443, 1.698,  1182.0,    115869.2,    296259.5,    286288.9,    204241.4,    266242.8,    118875.5
   9041.784118, 1.704,  1119.0,    113799.7,    294831.3,    285312.6,    202242.1,    262989.3,    118489.9
   9041.785793, 1.710,  1051.0,    114156.8,    292337.6,    279578.2,    199995.7,    259591.8,    118382.9
   9041.787468, 1.717,   978.0,    114408.8,    291794.5,    281210.7,    200470.9,    261581.3,    117574.5
   9041.789142, 1.723,   903.0,    114823.3,    295256.4,    283529.4,    201141.5,    265549.0,    118794.6
   9041.790818, 1.730,   829.0,    108445.2,    280730.2,    270578.7,    192471.9,    248050.2,    111765.6
   9041.792492, 1.736,   765.0,    114916.7,    294370.3,    285015.4,    201635.8,    262466.1,    117595.2
   9041.794167, 1.743,   717.0,    113661.9,    290364.1,    281742.2,    199337.0,    260015.3,    115999.9
   9041.795842, 1.749,   667.0,    108675.0,    278350.7,    269551.1,    191997.6,    249650.0,    111651.3
   9041.797517, 1.756,   626.0,    114746.6,    293906.6,    284162.9,    201075.4,    263050.6,    118491.7
   9041.799192, 1.763,   585.0,    118567.9,    302640.7,    292497.1,    206402.4,    270665.1,    121715.8
   9041.800866, 1.770,   543.0,    119534.1,    306330.0,    294834.0,    209533.7,    271894.6,    122433.1
   9041.802541, 1.777,   507.0,    115775.1,    296215.6,    284211.1,    202840.8,    263819.0,    119174.1
   9041.804217, 1.784,   474.0,    104579.2,    265906.6,    259885.9,    181685.4,    239516.1,    106293.1
   9041.805896, 1.791,   445.0,    110561.3,    283176.7,    270896.2,    194694.7,    249505.8,    113400.3
   9041.807573, 1.798,   427.0,    106626.4,    271828.0,    262379.5,    187523.4,    242550.4,    107917.1
   9041.809247, 1.805,   412.0,    106364.1,    272334.9,    261792.4,    187269.5,    244463.2,    106907.8
   9041.810922, 1.813,   393.0,    104745.5,    266606.1,    259844.1,    184763.1,    238576.7,    107117.5
   9041.812597, 1.820,   373.0,    106644.5,    273357.9,    265916.2,    187664.4,    243048.9,    109656.8
   9041.814273, 1.828,   358.0,    112628.6,    284860.5,    278101.6,    196022.8,    256793.0,    115804.4
   9041.815948, 1.835,   353.0,    104523.3,    266781.4,    259839.2,    182216.2,    236978.3,    104750.9
   9041.817623, 1.843,   357.0,    100021.1,    254840.4,    245555.6,    174890.8,    225682.5,    101514.7
   9041.819298, 1.850,   349.0,     98765.1,    253519.4,    243712.3,    173792.9,    222166.6,    101500.6
   9041.820973, 1.858,   335.0,     93003.4,    236652.4,    230973.9,    161914.5,    212222.0,     95531.5
   9041.822648, 1.866,   334.0,    110380.7,    283814.6,    273757.8,    193324.1,    253132.4,    113876.6
   9041.824323, 1.874,   328.0,    104326.0,    267785.2,    258123.5,    182989.2,    237167.0,    107237.7
   9041.825998, 1.882,   320.0,     91979.6,    235745.4,    227650.8,    162511.2,    211124.2,     95031.7
   9041.827673, 1.890,   315.0,    103704.8,    263623.3,    257831.0,    180875.5,    235235.0,    106700.0
   9041.829348, 1.899,   311.0,     93706.6,    246008.1,    240400.8,    169386.6,    218569.8,     99382.6
   9043.415700, 1.680,   372.0,    129391.3,    309971.8,    300824.7,    211989.5,    273394.9,    123495.3
   9043.420728, 1.663,   382.0,    131827.0,    316334.7,    306894.6,    216269.2,    280695.2,    125318.8
   9043.422403, 1.657,   382.0,    133192.4,    319154.3,    310314.7,    218081.8,    283462.4,    126950.1
   9043.424078, 1.652,   387.0,    129909.3,    311490.9,    301794.1,    213415.7,    277067.9,    124745.3
   9043.425753, 1.646,   382.0,    134908.4,    324714.8,    315501.7,    222459.8,    288327.4,    129252.8
   9043.427428, 1.641,   379.0,    132862.9,    316733.0,    309450.6,    216899.4,    282408.3,    126718.9
   9043.429102, 1.635,   361.0,    131907.4,    315634.4,    306261.8,    215604.9,    280561.3,    125952.6
   9043.430777, 1.630,   352.0,    132108.3,    316048.9,    308125.3,    216505.0,    281899.0,    126658.9
   9043.434130, 1.620,   362.0,    132861.3,    318635.1,    308496.9,    219771.4,    283349.2,    127055.6
   9043.437483, 1.609,   360.0,    131277.1,    315228.0,    305856.5,    215348.0,    280952.4,    125490.0
   9043.439159, 1.605,   340.0,    132143.7,    321927.5,    307918.2,    216343.8,    281728.4,    126441.9
   9043.440833, 1.600,   343.0,    131486.5,    315760.3,    306365.2,    216287.8,    280956.6,    125953.6
   9043.442508, 1.595,   352.0,    134222.2,    317091.2,    310755.2,    217089.1,    284053.1,    127112.8
   9043.444183, 1.590,   359.0,    132125.7,    313266.2,    304601.4,    215029.9,    280442.0,    124021.3
   9043.445857, 1.585,   362.0,    132053.4,    316041.7,    306781.7,    215158.9,    280500.8,    125633.2
   9043.447532, 1.581,   361.0,    132067.9,    316881.3,    307363.6,    216421.7,    279923.8,    126453.6
   9043.449208, 1.576,   352.0,    131001.1,    312483.0,    302327.6,    214210.3,    278249.7,    124382.3
   9043.450884, 1.572,   350.0,    134121.8,    320115.6,    311967.7,    218232.7,    285024.8,    127977.1
   9043.452558, 1.567,   352.0,    133832.5,    320325.1,    309973.0,    219377.9,    283947.9,    128454.2
   9043.454234, 1.563,   346.0,    131271.1,    314983.3,    303396.3,    215839.1,    280353.1,    126327.1
   9043.457587, 1.554,   356.0,    129545.2,    311452.4,    300640.1,    212607.1,    277562.3,    124323.5
   9043.459262, 1.550,   357.0,    132024.3,    314347.2,    306405.1,    216037.5,    281997.8,    125623.3
   9043.460937, 1.546,   361.0,    130912.8,    313136.4,    303287.8,    214043.2,    279122.3,    124704.8
   9043.462613, 1.542,   361.0,    131902.5,    318037.7,    307818.2,    216860.7,    280895.4,    127498.7
   9043.464287, 1.538,   362.0,    136387.4,    323590.5,    315512.9,    222897.1,    289971.8,    131295.1
   9043.467640, 1.530,   361.0,    131198.8,    316583.8,    305853.9,    216108.5,    278942.6,    126287.3
   9043.469315, 1.526,   363.0,    135506.0,    325686.1,    316971.2,    222882.4,    290214.6,    131326.8
   9043.470990, 1.522,   368.0,    137728.3,    328477.7,    320454.3,    225686.7,    293408.7,    132011.5
   9043.472665, 1.519,   373.0,    132995.3,    319312.1,    307223.6,    217552.5,    282018.4,    127175.0
   9043.474340, 1.515,   384.0,    128953.7,    308356.9,    301229.6,    210881.8,    274947.4,    123691.5
   9043.476015, 1.511,   390.0,    132760.1,    316279.4,    309661.0,    219669.2,    285007.7,    128321.9
   9043.477690, 1.508,   400.0,    135511.2,    323248.0,    314568.2,    221115.4,    286567.2,    129477.4
   9043.479366, 1.504,   401.0,    127579.7,    310301.9,    303116.4,    214166.2,    276099.8,    123400.7
   9043.481044, 1.501,   415.0,    128131.5,    305432.9,    296394.3,    210954.1,    273230.5,    121404.9
   9043.482718, 1.497,   414.0,    128140.3,    302726.8,    292475.2,    207248.0,    270009.9,    121420.8
   9043.484393, 1.494,   412.0,    128298.2,    308212.2,    300296.8,    212944.9,    274166.8,    123716.2
   9043.486068, 1.491,   416.0,    130989.5,    315945.5,    306708.8,    216674.9,    280281.8,    127387.1
   9043.487745, 1.488,   427.0,    132013.8,    319377.2,    307412.9,    218912.2,    280738.1,    127433.9
   9043.489420, 1.484,   440.0,    133832.5,    319054.9,    306392.4,    217605.1,    284263.7,    129114.8
   9043.491095, 1.481,   454.0,    129127.6,    305158.0,    302253.9,    209555.1,    273661.4,    124443.4
   9043.492773, 1.478,   467.0,    129370.9,    311539.2,    303376.6,    210152.3,    277583.5,    124498.8
   9043.494451, 1.475,   489.0,    130144.8,    306937.7,    303259.1,    210872.7,    273024.8,    124393.4
   9043.497802, 1.470,   536.0,    132158.8,    318544.8,    309937.5,    217149.0,    282397.3,    126615.5
   9043.499478, 1.467,   555.0,    130514.3,    308783.8,    303724.8,    214766.8,    280638.3,    125033.2
   9043.501153, 1.464,   579.0,    139643.1,    333074.7,    324126.7,    229365.1,    297653.0,    134648.2
   9043.502828, 1.461,   642.0,    127735.1,    304296.6,    294611.3,    207848.9,    270423.0,    121848.5
   9043.504503, 1.459,   670.0,    132375.8,    316607.7,    305246.4,    216123.4,    281566.4,    126494.5
   9043.506178, 1.456,   706.0,    132289.1,    314897.1,    306420.6,    217284.7,    280870.0,    127039.7
   9043.507854, 1.453,   746.0,    127824.8,    306986.1,    297089.7,    211608.0,    272027.6,    124527.8
   9043.509528, 1.451,   810.0,    133530.8,    320483.0,    308830.4,    219651.4,    284388.8,    127945.4
   9043.512877, 1.446,   943.0,    124262.1,    301878.6,    291480.2,    205899.0,    264850.4,    119306.5
   9043.514552, 1.444,  1017.0,    128479.1,    306533.0,    293806.6,    210479.8,    272724.4,    123981.3
   9043.516227, 1.441,  1092.0,    135853.0,    321893.4,    313635.5,    220868.7,    287216.6,    127730.5
   9043.517904, 1.439,  1190.0,    142632.5,    341530.4,    330179.9,    235040.6,    302360.2,    136254.8
   9043.521258, 1.435,  1473.0,    132826.2,    318129.9,    308953.8,    218865.8,    282923.6,    127033.8
   9043.522934, 1.433,  1615.0,    137317.3,    329761.5,    319256.4,    225316.1,    289883.0,    130969.2
   9043.524608, 1.431,  1801.0,    139923.2,    333653.2,    323379.5,    229506.0,    296324.7,    134088.2
   9043.526287, 1.429,  2045.0,    136419.2,    326965.4,    316305.1,    222621.8,    289520.0,    131223.2
   9043.527965, 1.427,  2297.0,    136804.7,    326164.1,    314225.3,    223212.7,    291335.9,    130091.5
   9043.529640, 1.425,  2561.0,    135643.4,    320867.2,    310829.1,    220832.6,    283519.1,    128106.3
   9043.531315, 1.423,  2871.0,    135606.1,    323716.0,    315036.7,    224257.6,    288771.8,    128613.2
   9043.532989, 1.421,  3196.0,    131109.3,    314192.4,    302764.2,    214396.8,    279584.8,    125429.9
   9043.534665, 1.420,  3540.0,    137111.6,    324910.8,    314983.4,    221187.1,    289203.9,    129222.9
   9043.536340, 1.418,  3922.0,    142490.5,    339706.6,    329251.5,    231103.6,    301939.1,    135760.4
   9043.538015, 1.416,  4315.0,    139160.3,    335140.1,    324941.4,    229850.6,    297232.5,    132926.5
   9043.541366, 1.413,  5148.0,    133164.9,    315890.1,    307786.1,    217229.9,    282708.1,    126475.6
   9043.543041, 1.412,  5586.0,    142250.1,    338028.9,    327471.5,    230873.2,    301142.6,    135829.8
   9043.544715, 1.410,  6024.0,    141165.2,    337754.0,    325875.4,    231083.9,    298758.0,    134029.5
   9043.546390, 1.409,  6460.0,    133433.9,    318336.8,    311064.8,    218946.6,    282345.2,    127884.1
   9043.548064, 1.408,  6932.0,    129239.9,    304435.0,    293055.2,    208315.4,    276179.5,    124288.1
   9043.549740, 1.406,  7419.0,    141452.4,    336274.9,    327032.1,    233546.5,    302510.9,    134215.9
   9043.551415, 1.405,  7897.0,    144847.9,    341044.2,    331782.6,    235896.0,    306721.0,    135573.8
   9043.553090, 1.404,  8382.0,    140521.9,    335250.8,    321981.4,    228704.1,    297013.2,    133805.9
   9043.554765, 1.403,  8883.0,    142839.9,    336472.1,    323992.4,    230519.9,    299307.8,    134388.1
   9043.556441, 1.402,  9349.0,    138930.1,    333140.0,    325745.5,    230583.6,    296959.4,    131625.5
   9043.558116, 1.401,  9848.0,    142382.2,    339718.5,    329610.4,    232166.1,    300897.2,    134204.9
   9043.559791, 1.400, 10383.0,    142829.1,    340806.1,    327525.4,    232046.2,    302350.5,    136310.8
   9043.561467, 1.399, 10954.0,    144003.0,    342730.0,    332267.8,    233438.0,    305404.0,    134418.5
   9043.563142, 1.398, 11526.0,    138629.5,    328746.5,    321687.0,    227211.0,    292716.2,    129924.5
   9043.564818, 1.397, 12111.0,    128592.8,    306161.0,    298334.0,    213244.2,    275558.2,    121378.5
   9043.566493, 1.396, 12770.0,    129344.5,    307503.8,    296528.0,    212127.2,    276708.2,    121800.5
   9043.568168, 1.396, 13497.0,    132088.2,    314897.5,    308643.2,    217164.0,    285203.2,    126024.5
   9043.569843, 1.395, 14260.0,    137033.0,    331604.5,    322109.0,    225243.2,    295359.0,    130628.8
   9043.571518, 1.394, 15111.0,    146035.8,    340487.8,    334966.0,    234612.5,    303336.2,    135345.2
   9043.574870, 1.393, 16979.0,    146009.0,    342609.8,    333944.8,    235244.5,    308053.0,    136485.2
   9043.576545, 1.392, 18033.0,    147160.2,    340283.2,    337434.8,    239564.2,    305656.5,    138792.5
   9043.578220, 1.392, 19218.0,    144435.2,    340761.5,    331063.0,    234667.8,    302862.8,    134384.8
   9043.579897, 1.392, 20647.0,    132429.8,    307773.5,    301031.5,    212294.5,    272152.0,    122864.8
   9043.581571, 1.391, 22195.0,    127923.5,    300557.5,    293105.5,    202174.0,    267994.5,    117301.5
   9043.583246, 1.391, 23834.0,    129499.0,    308510.5,    299457.0,    214244.0,    271447.5,    119141.5
   9043.584920, 1.391, 25680.0,    131479.0,    300656.0,    301107.0,    206454.0,    272179.0,    120104.5
   9043.588270, 1.390, 29601.0,    139837.5,    337115.5,    327014.0,    229914.5,    301698.5,    129520.5
   9046.499837, 1.453,  2252.0,    102921.9,    265651.1,    259853.2,    183666.0,    238810.1,    108608.6
   9046.503189, 1.448,  2735.0,    105229.2,    274814.3,    265705.7,    186190.1,    243894.8,    109691.1
   9046.504864, 1.446,  3004.0,    114139.7,    295556.6,    286597.3,    202009.6,    262712.9,    118016.1
   9046.506539, 1.444,  3327.0,    103781.6,    268615.6,    257033.7,    182865.2,    239598.6,    106335.9
   9046.508213, 1.441,  3703.0,    102008.4,    264477.7,    253278.9,    182529.5,    235590.2,    103538.9
   9046.509888, 1.439,  4114.0,     70237.3,    185455.2,    178469.4,    128024.6,    164434.4,     75032.8
   9046.511563, 1.437,  4323.0,    107843.9,    285059.9,    276651.9,    194774.9,    253732.9,    114178.9
   9046.513240, 1.435,  5019.0,    104281.0,    276460.6,    267762.9,    189281.2,    244854.0,    110130.4
   9046.514917, 1.433,  5294.0,    108489.8,    278758.6,    270414.5,    190737.1,    250386.1,    112218.9
   9046.516591, 1.431,  5940.0,    117832.5,    300426.4,    294240.1,    207001.2,    267931.9,    120266.8
   9046.518266, 1.429,  6604.0,    120205.2,    310696.8,    303986.8,    214406.1,    278057.5,    125324.9
   9046.521616, 1.425,  7986.0,    108577.5,    287929.8,    274981.1,    198170.6,    256242.5,    113163.1
   9046.523290, 1.423,  8694.0,    102106.6,    263274.6,    255908.4,    181752.1,    236261.5,    107144.5
   9046.524966, 1.421,  9547.0,    111355.8,    291295.5,    281434.6,    198960.9,    258723.6,    118800.2
   9046.526640, 1.420, 10387.0,     70267.6,    177298.4,    173931.2,    122008.8,    159478.5,     71076.0
   9046.528315, 1.418, 11322.0,    110132.5,    285757.8,    278831.0,    193748.0,    251984.0,    112648.5
   9046.529990, 1.416, 12555.0,    102689.2,    268477.5,    258497.5,    182101.2,    233855.2,    106033.0
   9046.531665, 1.415, 13667.0,     88772.8,    231498.0,    222103.5,    157431.8,    206526.2,     89825.8
   9046.533340, 1.413, 14760.0,    104813.2,    271110.0,    263420.5,    185283.5,    245737.5,    108807.0
   9046.535015, 1.412, 15987.0,    112631.8,    286864.5,    278733.0,    196609.0,    253920.0,    115671.8
   9046.536690, 1.410, 17541.0,     98653.2,    259724.5,    251317.2,    177647.5,    234177.8,    100092.2
   9046.540039, 1.408, 19905.0,    114271.0,    291131.5,    283122.0,    200810.5,    260304.8,    115015.5
   9046.541714, 1.406, 21175.0,     92466.0,    229427.5,    225893.0,    160155.0,    207159.5,     93566.5
   9046.543390, 1.405, 22894.0,    101751.0,    264027.0,    258688.0,    180562.0,    235423.5,    105553.5
   9046.545064, 1.404, 25657.0,     93509.5,    233394.0,    221843.0,    158479.0,    207713.0,     95762.5
   9046.546739, 1.403, 27988.0,     86099.5,    219775.0,    210730.5,    147079.0,    192541.5,     83317.5
   9047.418148, 1.636,   292.0,     93949.7,    257739.3,    250438.2,    177759.3,    229970.2,    104190.2
   9047.419823, 1.630,   285.0,     95179.3,    260577.4,    253734.3,    178405.3,    232894.9,    104505.0
   9047.421497, 1.625,   285.0,     92408.0,    252032.3,    241966.0,    173635.9,    225288.8,    100272.5
   9047.423172, 1.620,   292.0,     93868.6,    259201.2,    250578.1,    177873.9,    230464.6,    103966.4
   9047.424846, 1.615,   284.0,     95146.3,    260521.8,    252413.8,    178133.6,    231898.2,    104677.7
   9047.426522, 1.610,   290.0,     95934.4,    264764.6,    253851.7,    180398.0,    233848.3,    106354.6
   9047.428197, 1.605,   295.0,     96453.9,    264279.4,    255841.9,    181147.7,    234682.5,    106008.2
   9047.429871, 1.600,   295.0,     97248.2,    266342.3,    256319.9,    181668.0,    236740.1,    106518.0
   9047.431545, 1.595,   296.0,     95833.6,    262909.0,    254340.4,    179058.6,    234476.5,    106106.7
   9047.433220, 1.590,   301.0,     96179.8,    262768.2,    254892.3,    179154.4,    233811.5,    105858.2
   9047.434895, 1.586,   310.0,     93491.0,    254445.1,    249396.3,    175964.9,    229608.3,    102973.6
   9047.436569, 1.581,   308.0,     93893.5,    254693.4,    247327.8,    175651.3,    227590.5,    102383.5
   9047.438243, 1.576,   309.0,     91244.9,    249140.3,    240358.3,    170555.7,    223145.2,    100757.4
   9047.439918, 1.572,   308.0,     92048.9,    253359.1,    248019.3,    173194.7,    227464.1,    102090.2
   9047.441593, 1.567,   306.0,     88281.2,    242695.7,    235329.9,    165119.5,    217018.0,     96483.8
   9047.443268, 1.563,   304.0,     91635.3,    251116.7,    243000.6,    170913.8,    224496.8,    100354.3
   9047.444943, 1.559,   308.0,     92758.1,    256029.8,    249398.2,    174469.8,    227053.4,    102482.6
   9047.446618, 1.555,   315.0,     93042.3,    252373.6,    247615.1,    173891.3,    227372.0,    102498.5
   9047.448292, 1.550,   319.0,     93512.1,    256404.5,    247666.8,    176142.3,    229291.4,    102329.4
   9047.449967, 1.546,   327.0,     94036.6,    253952.9,    247098.9,    174528.9,    227697.0,    102235.1
   9047.451642, 1.542,   337.0,     91795.5,    250004.1,    239546.9,    169882.8,    223972.3,    100811.9
   9047.453317, 1.538,   354.0,     82951.2,    227361.9,    218008.6,    154645.7,    203459.8,     91322.6
   9047.454994, 1.534,   368.0,     92309.6,    250002.5,    239885.4,    171723.7,    223785.4,    101061.8
   9047.456670, 1.530,   380.0,     93319.7,    253639.1,    246970.9,    170921.2,    226902.3,    102554.1
   9047.458344, 1.526,   402.0,     93040.5,    254309.2,    247101.0,    174359.6,    228675.7,    103304.4
   9047.460019, 1.523,   429.0,     92297.3,    254708.6,    244180.4,    172615.7,    225205.0,    100811.0
   9047.461694, 1.519,   456.0,     90335.2,    248151.2,    237519.8,    170192.0,    220096.0,     99265.8
   9047.463369, 1.515,   490.0,     89395.2,    245267.5,    236319.6,    166260.0,    219282.8,     98087.5
   9047.465043, 1.512,   536.0,     92515.6,    250921.9,    244011.1,    171564.7,    223117.4,    101753.3
   9047.466718, 1.508,   586.0,     94771.9,    260845.0,    249573.7,    177499.6,    231140.1,    104390.5
   9047.468393, 1.505,   626.0,     91661.4,    250530.2,    244267.1,    173241.1,    224307.4,    101392.4
   9047.470068, 1.501,   679.0,     90558.7,    245413.3,    236477.4,    168420.1,    219666.6,     99130.5
   9047.471743, 1.498,   756.0,     84866.5,    233634.0,    225991.7,    160237.3,    206955.4,     94139.8
   9047.473418, 1.494,   830.0,     87179.1,    238208.1,    230101.6,    161543.6,    213090.7,     95210.2
   9047.475093, 1.491,   903.0,     92228.4,    250747.4,    243293.6,    171076.3,    224760.3,    101498.5
   9047.476767, 1.488,   992.0,     91908.4,    250277.8,    243935.1,    170363.4,    223257.2,    101516.8
   9047.480116, 1.482,  1220.0,     91018.8,    249929.4,    243095.2,    170122.6,    222579.6,    100291.5
   9047.481790, 1.479,  1361.0,     91897.1,    254007.9,    246225.1,    172405.7,    225670.8,    102037.9
   9047.483465, 1.476,  1504.0,     93103.6,    255096.6,    247604.0,    171767.7,    227389.3,    102245.4
   9047.485140, 1.473,  1650.0,     91287.7,    249271.2,    237809.4,    169550.0,    220785.4,    100838.4
